"Data.Base","id_titulo","taxa_compra","taxa_venda","pu_compra","pu_venda"
2023-03-01,"Tesouro IPCA+ 2029",6.17,6.29,2796.64,2775.77
2023-03-01,"Tesouro IGPM+ com Juros Semestrais 2031",6.15,6.27,8645.04,8587.73
2023-02-28,"Tesouro Selic 2023",0.03,0.04,12888.19,12881.58
2023-02-28,"Tesouro Selic 2024",0.01,0.02,12886.51,12877.98
2023-02-28,"Tesouro Selic 2026",0.09,0.1,12852.26,12841.8
2023-02-28,"Tesouro Selic 2029",0.18,0.19,12753.76,12739.55
2023-02-28,"Tesouro Selic 2027",0.13,0.14,12819.91,12808.2
2023-02-28,"Tesouro Selic 2025",0.02,0.03,12883.85,12874.68
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2035",6.33,6.45,4013.68,3972.76
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2026",5.88,6,4071.3,4054.66
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2040",6.39,6.51,3902.72,3853.02
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2030",6.13,6.25,4031.31,4001.58
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2045",6.42,6.54,3929.93,3874.61
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2055",6.4,6.52,3911.22,3848.09
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2024",6.1,6.22,4052.25,4043.72
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2050",6.42,6.54,3852.19,3792.32
2023-02-28,"Tesouro IPCA+ com Juros Semestrais 2032",6.24,6.36,3993.58,3958.67
2023-02-28,"Tesouro IPCA+ 2024",6.11,6.23,3712.45,3704.46
2023-02-28,"Tesouro IPCA+ 2035",6.4,6.52,1902.77,1875.87
2023-02-28,"Tesouro IPCA+ 2045",6.51,6.63,1001.8,976.63
2023-02-28,"Tesouro IPCA+ 2026",5.88,6,3321.26,3306.61
2023-02-28,"Tesouro IPCA+ 2029",6.16,6.28,2796.83,2775.95
2023-02-28,"Tesouro IGPM+ com Juros Semestrais 2031",6.14,6.26,8646.99,8590.43
2023-02-27,"Tesouro Selic 2027",0.14,0.15,12811.91,12800.19
2023-02-27,"Tesouro Selic 2025",0.02,0.03,12877.07,12867.88
2023-02-27,"Tesouro Selic 2026",0.09,0.1,12845.51,12835.04
2023-02-27,"Tesouro Selic 2023",0.03,0.04,12881.63,12875.02
2023-02-27,"Tesouro Selic 2029",0.17,0.18,12747.73,12733.52
2023-02-27,"Tesouro Selic 2024",0.01,0.02,12879.48,12870.95
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2055",6.33,6.45,3945.57,3881.51
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2035",6.25,6.37,4037.79,3996.52
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2032",6.17,6.29,4010.86,3975.74
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2024",6.17,6.29,4046.41,4037.88
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2026",5.87,5.99,4070.48,4053.83
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2045",6.34,6.46,3964.02,3907.96
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2050",6.34,6.46,3889.53,3828.74
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2040",6.31,6.43,3932.94,3882.68
2023-02-27,"Tesouro IPCA+ com Juros Semestrais 2030",6.06,6.18,4045.5,4015.64
2023-02-27,"Tesouro IPCA+ 2024",6.18,6.3,3707,3698.99
2023-02-27,"Tesouro IPCA+ 2045",6.42,6.54,1020.19,994.53
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2026",6.47,6.59,4032.08,4015.91
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2055",6.36,6.48,3848.51,3786.08
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2045",6.37,6.49,3868.54,3813.82
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2024",6.86,6.98,4041.11,4032.61
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2050",6.39,6.51,3901.97,3842.86
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2040",6.35,6.47,3953.01,3903.92
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2030",6.26,6.38,4034.31,4005.29
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2032",6.29,6.41,4013.1,3978.89
2023-01-04,"Tesouro IPCA+ com Juros Semestrais 2035",6.3,6.42,3938.42,3898.12
2023-01-04,"Tesouro IPCA+ 2045",6.4,6.52,1003.18,977.91
2023-01-04,"Tesouro IPCA+ 2035",6.29,6.41,1886.15,1859.42
2023-01-04,"Tesouro IPCA+ 2024",6.86,6.98,3594.22,3586.31
2023-01-04,"Tesouro IPCA+ 2026",6.46,6.58,3189.54,3175.38
2023-01-04,"Tesouro IGPM+ com Juros Semestrais 2031",6.29,6.41,8493.83,8435.65
2023-01-03,"Tesouro Selic 2024",0,0.01,12640.96,12632.41
2023-01-03,"Tesouro Selic 2023",0,0.01,12641.88,12635.23
2023-01-03,"Tesouro Selic 2025",0.02,0.03,12635.59,12626.39
2023-01-03,"Tesouro Selic 2027",0.17,0.18,12553.43,12541.74
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2026",6.36,6.48,4043.98,4027.74
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2055",6.28,6.4,3888.58,3825.07
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2045",6.28,6.4,3907.72,3852.17
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2024",6.74,6.86,4046.39,4037.86
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2050",6.3,6.42,3944.6,3884.45
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2040",6.26,6.38,3987.73,3938.01
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2030",6.18,6.3,4051.24,4022.06
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2032",6.21,6.33,4033.56,3999.11
2023-01-03,"Tesouro IPCA+ com Juros Semestrais 2035",6.2,6.32,3969.66,3928.92
2023-01-03,"Tesouro IPCA+ 2045",6.31,6.43,1021.88,996.13
2023-01-03,"Tesouro IPCA+ 2035",6.18,6.3,1909.62,1882.53
2023-01-03,"Tesouro IPCA+ 2024",6.74,6.86,3599.25,3591.33
2023-01-03,"Tesouro IPCA+ 2026",6.35,6.47,3200.22,3185.99
2023-01-03,"Tesouro IGPM+ com Juros Semestrais 2031",6.2,6.32,8532.22,8473.67
2023-01-02,"Tesouro Selic 2024",0.01,0.02,12634.28,12625.71
2023-01-02,"Tesouro Selic 2023",0,0.01,12635.44,12628.78
2023-01-02,"Tesouro Selic 2025",0.02,0.03,12628.69,12619.5
2023-01-02,"Tesouro Selic 2027",0.17,0.18,12546.86,12535.18
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2026",6.28,6.4,4052.26,4035.97
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2055",6.24,6.36,3908.15,3844.09
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2045",6.24,6.36,3924.51,3868.58
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2024",6.62,6.74,4051.71,4043.17
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2050",6.26,6.38,3962.96,3902.34
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2040",6.21,6.33,4006.56,3956.48
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2030",6.11,6.23,4065.97,4036.64
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2032",6.15,6.27,4048.63,4014
2023-01-02,"Tesouro IPCA+ com Juros Semestrais 2035",6.15,6.27,3984.67,3943.71
2023-01-02,"Tesouro IPCA+ 2045",6.28,6.4,1027.94,1002.02
2023-01-02,"Tesouro IPCA+ 2035",6.14,6.26,1917.79,1890.56
2023-01-02,"Tesouro IPCA+ 2024",6.63,6.75,3603.79,3595.85
2023-01-02,"Tesouro IPCA+ 2026",6.27,6.39,3207.7,3193.42
2023-01-02,"Tesouro IGPM+ com Juros Semestrais 2031",6.14,6.26,8556.94,8498.13
2022-12-29,"Tesouro Selic 2025",0.03,0.04,12622.1,12606.44
2022-12-29,"Tesouro Selic 2027",0.17,0.18,12540.2,12522.02
2022-12-29,"Tesouro Selic 2024",0.01,0.02,12627.64,12612.63
2022-12-29,"Tesouro Selic 2023",0,0.01,12629.04,12615.94
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2045",5.89,6.01,4095.87,4037.46
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2050",5.89,6.01,4042.82,3978.76
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2040",5.82,5.94,4059.26,4007.12
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2030",5.68,5.8,4058.49,4028.44
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2026",5.68,5.8,4018.92,4002.14
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2055",5.89,6.01,4106.09,4038.18
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2024",6.59,6.71,3935.41,3926.53
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2032",5.78,5.9,4042.85,4007.44
2022-08-25,"Tesouro IPCA+ com Juros Semestrais 2035",5.81,5.93,4106.08,4064.1
2022-08-25,"Tesouro IPCA+ 2035",5.82,5.94,1937.39,1909.54
2022-08-25,"Tesouro IPCA+ 2045",5.82,5.94,1102.1,1074.05
2022-08-25,"Tesouro IPCA+ 2026",5.62,5.74,3194.24,3179.54
2022-08-25,"Tesouro IPCA+ 2024",6.56,6.68,3502.88,3494.66
2022-08-25,"Tesouro IGPM+ com Juros Semestrais 2031",5.72,5.84,9156.89,9095.13
2022-08-24,"Tesouro Selic 2027",0.17,0.18,11983.57,11971.99
2022-08-24,"Tesouro Selic 2023",0.01,0.02,12076.88,12070.08
2022-08-24,"Tesouro Selic 2025",0.09,0.1,12051.36,12042.13
2022-08-24,"Tesouro Selic 2024",0.06,0.07,12061.79,12053.16
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2055",5.86,5.98,4124.07,4055.54
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2024",6.58,6.7,3936.8,3927.78
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2030",5.63,5.75,4071.76,4041.44
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2035",5.78,5.9,4117.39,4075.11
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2026",5.61,5.73,4029.34,4012.36
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2045",5.86,5.98,4111.37,4052.5
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2050",5.86,5.98,4059.78,3995.18
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2040",5.79,5.91,4073.16,4020.63
2022-08-24,"Tesouro IPCA+ com Juros Semestrais 2032",5.75,5.87,4052.48,4016.82
2022-08-24,"Tesouro IPCA+ 2026",5.55,5.67,3203.33,3188.47
2022-08-24,"Tesouro IPCA+ 2045",5.8,5.92,1107.05,1078.84
2022-08-24,"Tesouro IPCA+ 2024",6.55,6.67,3504.15,3495.79
2022-08-24,"Tesouro IPCA+ 2035",5.8,5.92,1942.44,1914.44
2022-08-24,"Tesouro IGPM+ com Juros Semestrais 2031",5.66,5.78,9187.25,9125.2
2022-08-23,"Tesouro Selic 2024",0.06,0.07,12055.34,12046.72
2022-08-23,"Tesouro Selic 2027",0.17,0.18,11977.57,11965.98
2022-08-23,"Tesouro Selic 2023",0.01,0.02,12070.61,12063.82
2022-08-23,"Tesouro Selic 2025",0.09,0.1,12044.44,12035.21
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2030",5.7,5.82,4053.8,4023.63
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2032",5.8,5.92,4037.23,4001.71
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2040",5.83,5.95,4055.14,4002.91
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2035",5.84,5.96,4095.87,4053.86
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2055",5.88,6,4112,4043.77
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2026",5.68,5.8,4019.19,4002.24
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2045",5.88,6,4100.96,4042.27
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2050",5.88,6,4048.39,3984.04
2022-08-23,"Tesouro IPCA+ com Juros Semestrais 2024",6.5,6.62,3941.65,3932.61
2022-08-23,"Tesouro IPCA+ 2024",6.47,6.59,3508.7,3500.32
2022-08-23,"Tesouro IPCA+ 2035",5.86,5.98,1928.24,1900.45
2022-08-23,"Tesouro IPCA+ 2026",5.62,5.74,3194.46,3179.63
2022-08-23,"Tesouro IPCA+ 2045",5.86,5.98,1092.77,1064.92
2022-08-23,"Tesouro IGPM+ com Juros Semestrais 2031",5.73,5.85,9150.79,9089.01
2022-04-25,"Tesouro IPCA+ 2026",5.33,5.45,3136.7,3119.91
2022-04-25,"Tesouro IPCA+ 2045",5.63,5.75,1113.88,1084.68
2022-04-25,"Tesouro IGPM+ com Juros Semestrais 2031",5.47,5.59,9409.04,9337.31
2022-04-22,"Tesouro Selic 2024",0.12,0.13,11549.06,11541.2
2022-04-22,"Tesouro Selic 2025",0.13,0.14,11538.77,11530.33
2022-04-22,"Tesouro Selic 2023",0.04,0.05,11576.64,11570.52
2022-04-22,"Tesouro Selic 2027",0.21,0.22,11465.07,11454.38
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2045",5.76,5.88,4148.78,4085.73
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2024",5.52,5.64,4005.32,3991.57
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2050",5.78,5.9,4091.1,4022.52
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2026",5.39,5.51,4053.88,4032.32
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2040",5.65,5.77,4123.46,4066.49
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2030",5.5,5.62,4095.75,4061.08
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2032",5.59,5.71,4090.25,4050.2
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2035",5.62,5.74,4163.21,4116.45
2022-04-22,"Tesouro IPCA+ com Juros Semestrais 2055",5.79,5.91,4151.94,4079.5
2022-04-22,"Tesouro IPCA+ 2045",5.66,5.78,1106.12,1076.57
2022-04-22,"Tesouro IPCA+ 2024",5.52,5.64,3464.68,3452.24
2022-04-22,"Tesouro IPCA+ 2026",5.38,5.5,3128.85,3110.53
2022-04-22,"Tesouro IPCA+ 2035",5.66,5.78,1915.33,1885.39
2022-04-22,"Tesouro IGPM+ com Juros Semestrais 2031",5.51,5.63,9380.15,9298.01
2022-04-20,"Tesouro Selic 2025",0.11,0.12,11539.56,11531.13
2022-04-20,"Tesouro Selic 2027",0.2,0.21,11466.77,11456.08
2022-04-20,"Tesouro Selic 2024",0.11,0.12,11546.21,11538.35
2022-04-20,"Tesouro Selic 2023",0.04,0.05,11572.21,11566.09
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2026",5.32,5.44,4060.31,4039.71
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2024",5.44,5.56,4008.04,3995.27
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2045",5.7,5.82,4174.7,4112.06
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2055",5.72,5.84,4188.62,4116.15
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2050",5.72,5.84,4119.98,4051.65
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2035",5.56,5.68,4180.73,4134.73
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2040",5.59,5.71,4146.29,4089.88
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2030",5.45,5.57,4104.67,4070.9
2022-04-20,"Tesouro IPCA+ com Juros Semestrais 2032",5.53,5.65,4104.47,4065.24
2022-04-20,"Tesouro IPCA+ 2024",5.44,5.56,3467.38,3455.8
2022-04-20,"Tesouro IPCA+ 2035",5.6,5.72,1927.67,1898
2022-04-20,"Tesouro IPCA+ 2026",5.31,5.43,3134.81,3117.22
2022-04-20,"Tesouro IPCA+ 2045",5.6,5.72,1119.56,1089.92
2022-04-20,"Tesouro IGPM+ com Juros Semestrais 2031",5.46,5.58,9358.58,9284.69
2022-04-19,"Tesouro Selic 2025",0.1,0.11,11536.98,11528.54
2022-04-19,"Tesouro Selic 2027",0.19,0.2,11464.05,11453.36
2022-04-19,"Tesouro Selic 2024",0.1,0.11,11543.76,11535.89
2022-04-19,"Tesouro Selic 2023",0.03,0.04,11567.34,11561.22
2022-04-19,"Tesouro IPCA+ com Juros Semestrais 2026",5.29,5.41,4061.86,4042.26
2022-04-19,"Tesouro IPCA+ com Juros Semestrais 2024",5.37,5.49,4010.96,3999.18
2022-04-19,"Tesouro IPCA+ com Juros Semestrais 2045",5.66,5.78,4191.84,4129.83
2022-04-19,"Tesouro IPCA+ com Juros Semestrais 2055",5.69,5.81,4203.24,4131.36
2022-08-22,"Tesouro Selic 2027",0.17,0.18,11971.25,11959.67
2022-08-22,"Tesouro Selic 2025",0.09,0.1,12037.74,12028.51
2022-08-22,"Tesouro Selic 2023",0.01,0.02,12064.35,12057.56
2022-08-22,"Tesouro Selic 2024",0.07,0.08,12048.78,12040.16
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2055",5.89,6.01,4105.67,4037.58
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2024",6.37,6.49,3950.04,3940.97
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2032",5.8,5.92,4036.62,4001.1
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2045",5.88,6,4100.33,4041.64
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2035",5.83,5.95,4098.73,4056.66
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2026",5.65,5.77,4022.71,4005.73
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2050",5.89,6.01,4042.4,3978.17
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2040",5.82,5.94,4058.87,4006.56
2022-08-22,"Tesouro IPCA+ com Juros Semestrais 2030",5.7,5.82,4053.21,4023.03
2022-08-22,"Tesouro IPCA+ 2026",5.6,5.72,3196.41,3181.56
2022-08-22,"Tesouro IPCA+ 2024",6.34,6.46,3516.53,3508.13
2022-08-22,"Tesouro IPCA+ 2045",5.85,5.97,1094.94,1067.03
2022-08-22,"Tesouro IPCA+ 2035",5.85,5.97,1930.26,1902.43
2022-08-22,"Tesouro IGPM+ com Juros Semestrais 2031",5.73,5.85,9150.31,9088.49
2022-08-19,"Tesouro Selic 2027",0.18,0.19,11964.11,11952.54
2022-08-19,"Tesouro Selic 2024",0.07,0.08,12041.83,12033.2
2022-08-19,"Tesouro Selic 2023",0.01,0.02,12058.12,12051.33
2022-08-19,"Tesouro Selic 2025",0.09,0.1,12031.1,12021.87
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2045",5.9,6.02,4089.94,4032.04
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2032",5.81,5.93,4033.09,3998.18
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2040",5.84,5.96,4049.58,3998.01
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2055",5.91,6.03,4093.67,4026.47
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2024",6.44,6.56,3944.46,3935.97
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2050",5.91,6.03,4031.07,3967.68
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2035",5.84,5.96,4094.64,4053.2
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2030",5.72,5.84,4047.67,4018.11
2022-08-19,"Tesouro IPCA+ com Juros Semestrais 2026",5.71,5.83,4013.92,3997.56
2022-08-19,"Tesouro IPCA+ 2026",5.66,5.78,3188.74,3174.39
2022-08-19,"Tesouro IPCA+ 2045",5.85,5.97,1094.78,1067.02
2022-08-19,"Tesouro IPCA+ 2024",6.41,6.53,3511.38,3503.48
2022-08-19,"Tesouro IPCA+ 2035",5.85,5.97,1929.97,1902.42
2022-08-19,"Tesouro IGPM+ com Juros Semestrais 2031",5.75,5.87,9146.41,9086.68
2022-08-18,"Tesouro Selic 2023",0.01,0.02,12051.84,12045.03
2022-08-18,"Tesouro Selic 2027",0.18,0.19,11958.01,11946.43
2022-08-18,"Tesouro Selic 2024",0.07,0.08,12034.93,12026.31
2022-08-18,"Tesouro Selic 2025",0.09,0.1,12024.62,12015.39
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2032",5.73,5.85,4056.58,4020.8
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2045",5.84,5.96,4119.33,4060.2
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2035",5.76,5.88,4122.56,4080.13
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2055",5.84,5.96,4133.68,4064.81
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2024",6.41,6.53,3946.47,3937.37
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2026",5.65,5.77,4022.15,4005.14
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2040",5.76,5.88,4084.47,4031.67
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2030",5.66,5.78,4062.56,4032.26
2022-08-18,"Tesouro IPCA+ com Juros Semestrais 2050",5.84,5.96,4068.75,4003.84
2022-08-18,"Tesouro IPCA+ 2045",5.77,5.89,1113.69,1085.28
2022-08-18,"Tesouro IPCA+ 2035",5.77,5.89,1948.56,1920.44
2022-08-18,"Tesouro IPCA+ 2026",5.59,5.71,3197.18,3182.3
2022-08-18,"Tesouro IPCA+ 2024",6.38,6.5,3513.25,3504.82
2022-08-18,"Tesouro IGPM+ com Juros Semestrais 2031",5.69,5.81,9178.9,9116.44
2022-06-21,"Tesouro Selic 2023",0.04,0.05,11801.74,11795.07
2022-06-21,"Tesouro Selic 2024",0.09,0.1,11781.27,11772.82
2022-06-21,"Tesouro Selic 2027",0.16,0.17,11717.39,11706.06
2022-06-21,"Tesouro Selic 2025",0.11,0.12,11769.8,11760.77
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2024",5.72,5.84,4082.74,4071.68
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2050",5.81,5.93,4171.22,4104.43
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2035",5.63,5.75,4138.61,4093.93
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2045",5.77,5.89,4123.33,4061.98
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2026",5.39,5.51,4147.12,4128.08
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2032",5.56,5.68,4194.73,4156.66
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2055",5.81,5.93,4120.09,4049.34
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2040",5.68,5.8,4206.54,4151.5
2022-06-21,"Tesouro IPCA+ com Juros Semestrais 2030",5.47,5.59,4198.38,4165.86
2022-06-21,"Tesouro IPCA+ 2045",5.67,5.79,1129.59,1100.22
2022-06-21,"Tesouro IPCA+ 2024",5.68,5.8,3533.58,3523.46
2022-06-21,"Tesouro IPCA+ 2035",5.67,5.79,1957.82,1928.62
2022-06-21,"Tesouro IPCA+ 2026",5.35,5.47,3204.55,3188.1
2022-06-21,"Tesouro IGPM+ com Juros Semestrais 2031",5.49,5.61,9569.09,9501.22
2022-06-20,"Tesouro Selic 2024",0.09,0.1,11775.01,11766.57
2022-06-20,"Tesouro Selic 2023",0.04,0.05,11796.02,11789.36
2022-06-20,"Tesouro Selic 2025",0.11,0.12,11763.7,11754.67
2022-06-20,"Tesouro Selic 2027",0.16,0.17,11709.28,11697.94
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2035",5.59,5.71,4151.27,4106.39
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2030",5.42,5.54,4209.49,4176.85
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2026",5.37,5.49,4148.27,4129.2
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2055",5.78,5.9,4135.83,4064.61
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2045",5.75,5.87,4131.59,4070.03
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2024",5.71,5.83,4081.74,4070.67
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2050",5.78,5.9,4185.89,4118.7
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2040",5.65,5.77,4218.18,4162.91
2022-06-20,"Tesouro IPCA+ com Juros Semestrais 2032",5.51,5.63,4208.18,4169.93
2022-06-20,"Tesouro IPCA+ 2026",5.33,5.45,3205.73,3189.27
2022-06-20,"Tesouro IPCA+ 2024",5.67,5.79,3532.78,3522.64
2022-06-20,"Tesouro IPCA+ 2045",5.63,5.75,1138.9,1109.28
2022-06-20,"Tesouro IPCA+ 2035",5.63,5.75,1966.52,1937.18
2022-06-20,"Tesouro IGPM+ com Juros Semestrais 2031",5.44,5.56,9591.7,9523.57
2022-06-17,"Tesouro Selic 2025",0.11,0.12,11757.6,11748.56
2022-06-17,"Tesouro Selic 2027",0.16,0.17,11703.08,11691.75
2022-06-17,"Tesouro Selic 2023",0.03,0.04,11790.42,11783.76
2022-06-17,"Tesouro Selic 2024",0.09,0.1,11769.19,11760.75
2022-06-17,"Tesouro IPCA+ com Juros Semestrais 2050",5.84,5.96,4151.18,4083.08
2022-06-17,"Tesouro IPCA+ com Juros Semestrais 2040",5.71,5.83,4189.51,4132.97
2022-06-17,"Tesouro IPCA+ com Juros Semestrais 2030",5.5,5.62,4187.1,4152.88
2022-06-17,"Tesouro IPCA+ com Juros Semestrais 2032",5.57,5.69,4188.11,4148.3
2022-06-17,"Tesouro IPCA+ com Juros Semestrais 2035",5.66,5.78,4124.27,4078
2022-06-17,"Tesouro IPCA+ com Juros Semestrais 2026",5.43,5.55,4137.85,4117.07
2022-06-17,"Tesouro IPCA+ com Juros Semestrais 2055",5.84,5.96,4099.09,4027.12
2022-02-15,"Tesouro Selic 2025",0.1,0.11,11334.81,11326.73
2022-02-15,"Tesouro Selic 2024",0.07,0.08,11349.12,11341.62
2022-02-15,"Tesouro Selic 2027",0.21,0.22,11248.94,11238.66
2022-02-15,"Tesouro Selic 2023",0.02,0.03,11365.27,11359.49
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2035",5.6,5.72,4015.52,3971.37
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2055",5.65,5.77,4076.6,4005.62
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2024",5.63,5.75,3847.7,3835.41
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2026",5.33,5.45,3913.62,3893.75
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2045",5.67,5.79,4037.7,3977
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2050",5.67,5.79,3997.12,3930.58
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2040",5.62,5.74,3983.12,3928.96
2022-02-15,"Tesouro IPCA+ com Juros Semestrais 2030",5.53,5.65,3936.69,3904.32
2022-02-15,"Tesouro IPCA+ 2026",5.29,5.41,3025.33,3008.33
2022-02-15,"Tesouro IPCA+ 2045",5.63,5.75,1071.96,1043.58
2022-02-15,"Tesouro IPCA+ 2024",5.6,5.72,3330.19,3319.04
2022-02-15,"Tesouro IPCA+ 2035",5.63,5.75,1850.94,1822.45
2022-02-15,"Tesouro IGPM+ com Juros Semestrais 2031",5.53,5.65,8901.79,8832.92
